Full quantification results
"","Full compound name","Abbreviated compound name","mz","RT","Column","z","SampID","Volume filtered (L)","Particulate carbon filtered (umol)","Normalized peak area (area per L filtered)","Estimated metabolite carbon concentration (nmol C per L)","Estimated metabolite carbon concentration per particulate carbon (nmol C per umol C)","mol Fraction C","Metabolite as a portion of particulate matter (C, %)","Metabolite as a portion of particulate matter (N, %)"
"117","3OC8-HSL","3OC8-HSL",242.139234,5.28,"RP",1,"SW_15_B",2.04,61.14652458,5231.7020362832,0.000179923139918065,5.00223585823807e-07,2.46514369166411e-07,6.00268302965007e-07,2.74325495251766e-07
"118","3OC8-HSL","3OC8-HSL",242.139234,5.28,"RP",1,"SW_15_C",2.095,62.79508284,7579.34061337193,0.000260660632468897,7.24690533511125e-07,3.00756905479258e-07,8.69628640169034e-07,3.97424462063252e-07
"119","3OC8-HSL","3OC8-HSL",242.139234,5.28,"RP",1,"SW_17_A",1.325,45.4484529,70.2164431343841,2.41480933642621e-06,5.86676070471317e-09,1.88144614065836e-09,7.04011284561707e-09,3.25809181110788e-09
"120","3OC8-HSL","3OC8-HSL",242.139234,5.28,"RP",1,"SW_17_B",1.325,45.4484529,97.4320438376116,3.35077937052238e-06,8.14069270174238e-09,2.6738927858455e-09,9.76883124203712e-09,4.52091461766708e-09
"121","3OC8-HSL","3OC8-HSL",242.139234,5.28,"RP",1,"SW_17_C",1.64,56.25317944,63.923977937691,2.19840555651628e-06,5.34100938616311e-09,1.79094365891364e-09,6.40921126353245e-09,2.96611704830495e-09
"122","3OC8-HSL","3OC8-HSL",242.139234,5.28,"RP",1,"SW_19_A",1.04,44.04571642,53521.4647518762,0.00184065337138598,3.62176631810558e-06,1.64661435001749e-06,4.34611958212138e-06,1.88958933995485e-06
"123","3OC8-HSL","3OC8-HSL",242.139234,5.28,"RP",1,"SW_19_B",1.15,48.70439796,74998.7919320817,0.0025792787970143,5.07512452811501e-06,1.93072646061959e-06,6.09014943373801e-06,2.64785200482364e-06
"124","3OC8-HSL","3OC8-HSL",242.139234,5.28,"RP",1,"SW_19_C",1.5,63.5274756,81422.5618237522,0.0028001982685371,5.50981729182922e-06,1.83728882904119e-06,6.61178075019506e-06,2.87464488438881e-06
"125","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"Meltwater_T-S_A",0.6,76.76311476,277721.666666667,0.00707436371604047,3.45593896470907e-06,2.43161991091399e-06,5.52950234353451e-06,2.61355352322813e-06
"126","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"Meltwater_T-S_B",0.62,76.75804953,268762.903225806,0.00684615843487788,3.45616702060457e-06,2.51706640554251e-06,5.52986723267914e-06,2.68364712562667e-06
"127","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"Meltwater_T-S_C",0.6,64.52739864,277721.666666667,0.00707436371604047,4.11125576023249e-06,3.10536952602045e-06,6.57800921637198e-06,3.07041833419967e-06
"128","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"SW_T-S_A",0.62,84.00397013,538288.709677419,0.0137117501929252,6.32506200782647e-06,2.78827225625721e-06,1.01200992127633e-05,4.00808091846861e-06
"129","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"SW_T-S_B",0.62,71.22869299,833291.935483871,0.021226324557283,1.15475946850547e-05,5.12758380727271e-06,1.847615149505e-05,7.045155960463e-06
"130","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"SW_T-S_C",0.78,85.3133456,381291.025641026,0.00971257096870391,5.54998554322685e-06,1.94907612783002e-06,8.87997686937113e-06,3.34901968579776e-06
"131","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"Sea ice_T-S_A",0.44,25.87667432,491163.636363636,0.0125113400385136,1.32962159976331e-05,5.53060915262409e-06,2.12739455942398e-05,8.22169079830679e-06
"132","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"Sea ice_T-S_B",0.58,35.99248868,372606.896551724,0.0094913614085276,9.55926816059015e-06,4.47432073000109e-06,1.52948290558394e-05,6.0245432461263e-06
"133","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"Sea ice_T-S_C",0.5,31.7832986,432224,0.011009979233892,1.08252404946768e-05,3.79122920706391e-06,1.73203847914829e-05,6.77672580687411e-06
"134","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"Sea ice_1_A",0.25,NA,716560,0.0182528289031559,NA,3.51321358212442e-06,NA,NA
"135","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"Sea ice_1_B",0.5,NA,358280,0.00912641445157795,NA,6.21760422487091e-06,NA,NA
"136","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"Sea ice_1_C",0.5,NA,358280,0.00912641445157795,NA,9.44332671199168e-06,NA,NA
"137","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"Sea ice_2",0.62,NA,791411.290322581,0.0201595049602042,NA,1.02652380212753e-05,NA,NA
"138","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"Meltwater_A",0.725,9.144216331,377831.724137931,0.00962445268347948,4.76922238532027e-05,7.02265324022765e-05,7.63075581692968e-05,3.85325976424784e-05
"139","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"Meltwater_B",1.105,13.93704696,247898.642533937,0.00631468614979423,3.12912780929716e-05,3.42357377275944e-05,5.00660449527061e-05,2.52815685889564e-05
"140","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"Meltwater_C",1.02,12.86496642,268556.862745098,0.00684090999561041,3.38988846128806e-05,3.47336709310631e-05,5.42382153654316e-05,2.73883659713694e-05
"141","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"SW_08_A",3.1,24.21686837,88363.8709677419,0.00225088006307181,1.80084396362503e-05,6.73897533716018e-06,2.88135034127653e-05,9.97691993687986e-06
"142","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"SW_08_B",3.3,25.77924698,83008.4848484848,0.00211446308955231,1.69170190486365e-05,7.77924623358665e-06,2.70672304786583e-05,9.37225812252351e-06
"143","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"SW_08_C",3,23.43567907,91309.3333333333,0.00232590939850754,1.86087209556657e-05,6.84984774042698e-06,2.97739535265242e-05,1.03094839347759e-05
"144","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"SW_12_A",2.25,41.68972321,121745.777777778,0.00310121253134338,1.04608037338937e-05,5.17342085254889e-06,1.67372859752337e-05,5.4560190211675e-06
"145","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"SW_12_B",2.75,50.95410614,99610.1818181818,0.00253735570746277,8.5588394195735e-06,6.04636875868254e-06,1.36941430706457e-05,4.46401556277341e-06
"146","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"SW_12_C",1.9,35.20465515,144172.631578947,0.00367248852395927,1.2387793897199e-05,5.61805439571763e-06,1.98204702338293e-05,6.46107515664572e-06
"147","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"SW_15_A",2.2,65.94233043,134215,0.00341883921965651,7.12881072957813e-06,4.75249596760097e-06,1.14060971669791e-05,3.90948085893313e-06
"148","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"SW_15_B",2.04,61.14652458,144741.666666667,0.00368698347217859,7.6879331398097e-06,5.05157038269223e-06,1.23006930232127e-05,4.21610680865338e-06
"149","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"SW_15_C",2.095,62.79508284,140941.766109785,0.00359018915667987,7.48610195961596e-06,4.14245208653467e-06,1.19777631347752e-05,4.10542142704195e-06
"150","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"SW_17_A",1.325,45.4484529,205003.773584906,0.00522203137733978,9.51516379198798e-06,4.06863209988796e-06,1.5224262067097e-05,5.28422391714747e-06
"151","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"SW_17_B",1.325,45.4484529,205003.773584906,0.00522203137733978,9.51516379198798e-06,4.16713560736495e-06,1.5224262067097e-05,5.28422391714747e-06
"152","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"SW_17_C",1.64,56.25317944,165628.048780488,0.00421901925303366,7.68755611222303e-06,3.43704816231857e-06,1.23000897798192e-05,4.26926627452464e-06
"153","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"SW_19_A",1.04,44.04571642,261182.692307692,0.00665306882209155,9.81819592425989e-06,5.95171191078792e-06,1.57091134802424e-05,5.1224614529448e-06
"154","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"SW_19_B",1.15,48.70439796,236200,0.0060166883260654,8.8790641410066e-06,4.50380911512259e-06,1.42065026256106e-05,4.63248687918486e-06
"155","3OHC12-HSL","3OHC12-HSL",300.217484,9.275,"RP",1,"SW_19_C",1.5,63.5274756,181086.666666667,0.00461279438331681,6.80728250810506e-06,3.02658411240269e-06,1.08916520129681e-05,3.55157327404173e-06
"156","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"Meltwater_T-S_A",0.6,76.76311476,6832042.94197742,0.75648481671835,0.000985479574511144,0.000260021058638191,0.000591287744706687,0.00074526883730708
"157","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"Meltwater_T-S_B",0.62,76.75804953,6901498.83364511,0.76417539008337,0.00102874930762476,0.000280957594046025,0.000617249584542693,0.000798804023630401
"158","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"Meltwater_T-S_C",0.6,64.52739864,6469060.8373769,0.716293258614458,0.00111006064665751,0.000314424780274119,0.000666036387994511,0.000829029075383538
"159","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"SW_T-S_A",0.62,84.00397013,26685626.3417153,2.95479277919819,0.00363469234503206,0.000600854494379452,0.00218081540707116,0.00230324082429559
"160","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"SW_T-S_B",0.62,71.22869299,23819036.8886077,2.63738678285749,0.0038261261876615,0.000637106142648471,0.00229567571246798,0.00233430913117984
"161","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"SW_T-S_C",0.78,85.3133456,27614069.0364336,3.05759552908023,0.00465914700666046,0.000613584855492217,0.00279548820406181,0.00281146228630704
"162","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"Sea ice_T-S_A",0.44,25.87667432,20527192.6160004,2.27289401951019,0.00644127961355742,0.00100472758541866,0.00386476776777601,0.00398295344611831
"163","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"Sea ice_T-S_B",0.58,35.99248868,25842401.0110655,2.86142580754326,0.00768506165795873,0.00134890415157387,0.00461103699444215,0.00484336096966038
"164","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"Sea ice_T-S_C",0.5,31.7832986,40546094.3266428,4.48950701800737,0.0117711377142569,0.00154593844097298,0.00706268262855411,0.00736886841116364
"165","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"Sea ice_1_A",0.25,NA,181123151.027661,20.0550428140243,NA,0.00386009473808933,NA,NA
"166","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"Sea ice_1_B",0.5,NA,24179164.4197838,2.67726226545187,NA,0.00182395367436802,NA,NA
"167","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"Sea ice_1_C",0.5,NA,21975558.9712125,2.43326583890138,NA,0.00251776033356685,NA,NA
"168","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"Sea ice_2",0.62,NA,111242737.454866,12.3174638346806,NA,0.00627206364099954,NA,NA
"169","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"Meltwater_A",0.725,9.144216331,17864216.4909822,1.97803331342736,0.0261380910133901,0.0144330722116417,0.0156828546088916,0.0211180872433526
"170","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"Meltwater_B",1.105,13.93704696,10950014.5308177,1.21245135690136,0.016021552165022,0.00657343305394419,0.0096129312997719,0.0129445006611131
"171","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"Meltwater_C",1.02,12.86496642,11984205.3015432,1.32696316871056,0.017534732024648,0.00673745189882748,0.0105208392118447,0.0141670637068238
"172","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"SW_08_A",3.1,24.21686837,4038796.27856695,0.447199774430892,0.00954100312472789,0.00133888442130522,0.00572460187379662,0.00528584520456271
"173","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"SW_08_B",3.3,25.77924698,4283353.24970153,0.474278590687921,0.0101187294214114,0.00174490155846653,0.00607123765303523,0.00560591341398792
"174","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"SW_08_C",3,23.43567907,3901093.00739693,0.431952441424168,0.00921570141266165,0.00127210821571976,0.00552942084712511,0.00510562364215579
"175","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"SW_12_A",2.25,41.68972321,6908996.4172502,0.765005567558467,0.00688124232414219,0.00127617688743459,0.0041287453947329,0.00358903483564431
"176","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"SW_12_B",2.75,50.95410614,3915916.74027298,0.433593814135531,0.00390018613219169,0.00103322844488706,0.0023401116792002,0.00203421173576409
"177","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"SW_12_C",1.9,35.20465515,6412650.5439672,0.710047172219294,0.00638689032017904,0.00108620724367924,0.00383213419178087,0.0033311967181873
"178","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"SW_15_A",2.2,65.94233043,5449745.46955977,0.603428540732847,0.00335531259146074,0.000838820290255215,0.00201318755481539,0.00184007274840769
"179","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"SW_15_B",2.04,61.14652458,5759049.05098702,0.637676490444737,0.00354574537539825,0.000873686496610833,0.00212744722515545,0.00194450718380439
"180","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"SW_15_C",2.095,62.79508284,5458034.18572782,0.604346317155576,0.00336041580853002,0.000697310240000228,0.00201624948501527,0.00184287138199991
"181","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"SW_17_A",1.325,45.4484529,19887357.620103,2.20204764695192,0.0106997156339994,0.00171567750066554,0.00641982938036434,0.00594206200711589
"182","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"SW_17_B",1.325,45.4484529,16134205.7177809,1.78647613297627,0.00868046004192129,0.0014255924117456,0.00520827602512413,0.00482067314532061
"183","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"SW_17_C",1.64,56.25317944,20268952.3912409,2.24430011125236,0.010905019707611,0.00182833192039233,0.00654301182470619,0.00605607714351595
"184","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"SW_19_A",1.04,44.04571642,15691743.3617405,1.73748404420331,0.00683752985474179,0.00155432098437813,0.00410251791321765,0.00356735426594314
"185","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"SW_19_B",1.15,48.70439796,15097392.7553433,1.67167397635607,0.0065785471584049,0.00125133629734634,0.00394712829504294,0.00343223485171881
"186","4-Hydroxyisoleucine","4-Hydroxyisoleucine",148.097369,8.34,"HILIC",1,"SW_19_C",1.5,63.5274756,8497975.19296303,0.940946838437914,0.0037029129111102,0.00061738168129315,0.00222174774666612,0.00193192606822835
"187","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"Meltwater_T-S_A",0.6,76.76311476,1280231.82739497,0.00374106535095372,4.87351947957058e-06,1.28588935493707e-06,2.92411168774235e-06,1.84279932840551e-05
"188","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"Meltwater_T-S_B",0.62,76.75804953,1475133.77188723,0.00431060353596911,5.80302697603137e-06,1.58484140430124e-06,3.48181618543738e-06,2.25296934021384e-05
"189","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"Meltwater_T-S_C",0.6,64.52739864,1558943.06960884,0.00455550922655178,7.05980610184999e-06,1.99969072774176e-06,4.23588366110999e-06,2.63624539011763e-05
"190","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"SW_T-S_A",0.62,84.00397013,3430537.30770173,0.0100246408364268,1.23313166210403e-05,2.03850183454873e-06,7.39878997280033e-06,3.90706958977076e-05
"191","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"SW_T-S_B",0.62,71.22869299,4332574.39905111,0.0126605538293016,1.83669975414473e-05,3.05837454953817e-06,1.10201985242495e-05,5.60282750365358e-05
"192","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"SW_T-S_C",0.78,85.3133456,2736408.48507326,0.00799627282380085,1.21846759118788e-05,1.6046569464157e-06,7.31080554729867e-06,3.67629061158078e-05
"193","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"Sea ice_T-S_A",0.44,25.87667432,2430751.79779936,0.00710308955997399,2.01298369317689e-05,3.13990443960212e-06,1.20779021579412e-05,6.22362389054157e-05
"194","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"Sea ice_T-S_B",0.58,35.99248868,2518703.27416198,0.00736009943408009,1.97673543764449e-05,3.46962296085221e-06,1.18604126250102e-05,6.22899574014275e-05
"195","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"Sea ice_T-S_C",0.5,31.7832986,706311.513064761,0.00206396800326622,5.41156334243794e-06,7.10716669868067e-07,3.24693800546276e-06,1.69385063437003e-05
"196","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"Sea ice_1_A",0.25,NA,3268138.39367975,0.00955008229376322,NA,1.83815226685513e-06,NA,NA
"197","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"Sea ice_1_B",0.5,NA,1364236.4803956,0.00398654190444559,NA,2.71593405265747e-06,NA,NA
"198","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"Sea ice_1_C",0.5,NA,4362935.2385717,0.0127492736082712,NA,1.31919886678675e-05,NA,NA
"199","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"Sea ice_2",0.62,NA,5713216.18051664,0.0166950349445147,NA,8.50112677951471e-06,NA,NA
"200","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"Meltwater_A",0.725,9.144216331,643408.506558508,0.00188015421807842,2.48446988924527e-05,1.37188799674609e-05,1.49068193362867e-05,0.000100365500769904
"201","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"Meltwater_B",1.105,13.93704696,448880.79577301,0.00131170961058825,1.73331687343808e-05,7.1115721569674e-06,1.03999012414493e-05,7.00210603287295e-05
"202","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"Meltwater_C",1.02,12.86496642,386299.099656768,0.00112883475157089,1.49166271797429e-05,5.73148525879899e-06,8.94997630534128e-06,6.02589213366094e-05
"203","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"SW_08_A",3.1,24.21686837,181250.981618785,0.000529647640880897,1.130002760641e-05,1.58572748847861e-06,6.78001656261412e-06,3.13018431887747e-05
"204","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"SW_08_B",3.3,25.77924698,811176.432459183,0.00237040196942944,5.05725044722076e-05,8.72086189817323e-06,3.03435026842662e-05,0.000140089268816603
"205","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"SW_08_C",3,23.43567907,365843.820301039,0.00106906078313463,2.28084020936935e-05,3.14840448834023e-06,1.36850412550482e-05,6.31808213802167e-05
"206","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"SW_12_A",2.25,41.68972321,693674.935737317,0.00202704167431333,1.82332855518975e-05,3.38149661169322e-06,1.09399713317946e-05,4.75494786634824e-05
"207","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"SW_12_B",2.75,50.95410614,541370.94608129,0.00158198229809585,1.42299664323107e-05,3.76977036205945e-06,8.53797985896754e-06,3.71094657216642e-05
"208","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"SW_12_C",1.9,35.20465515,394699.766097423,0.0011533829946887,1.03747060370819e-05,1.7644080739757e-06,6.22482362171866e-06,2.70555661443676e-05
"209","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"SW_15_A",2.2,65.94233043,587485.338764945,0.00171673676440226,9.54576738254194e-06,2.38641949096214e-06,5.72746042935145e-06,2.61747690333787e-05
"210","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"SW_15_B",2.04,61.14652458,697579.483809484,0.00203845145900337,1.13346343201301e-05,2.79290132287266e-06,6.80078059181115e-06,3.10798936864062e-05
"211","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"SW_15_C",2.095,62.79508284,742967.021045203,0.00217108192427088,1.20721146349859e-05,2.50504986081311e-06,7.24326878062246e-06,3.31020859450868e-05
"212","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"SW_17_A",1.325,45.4484529,1614450.08618808,0.00471771061228203,2.29232832744519e-05,3.67570155139339e-06,1.37539699645955e-05,6.36519582775871e-05
"213","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"SW_17_B",1.325,45.4484529,693567.570703204,0.0020267279345668,9.84783984913533e-06,1.61731125922054e-06,5.9087039094487e-06,2.73448739299981e-05
"214","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"SW_17_C",1.64,56.25317944,1033925.59837872,0.00302131469378427,1.46805216082384e-05,2.46133129366273e-06,8.80831296513096e-06,4.07639663890262e-05
"215","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"SW_19_A",1.04,44.04571642,806316.231284647,0.00235619959621574,9.2723643342825e-06,2.10781243603344e-06,5.56341860107474e-06,2.4188419770001e-05
"216","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"SW_19_B",1.15,48.70439796,1705142.3464022,0.00498272954481169,1.96085610901076e-05,3.72983633619409e-06,1.17651366540646e-05,5.11520136171246e-05
"217","6-Methyladenine","N6-Methyladenine",150.07797,3.97,"HILIC",1,"SW_19_C",1.5,63.5274756,1165598.19604458,0.00340608546908998,1.34039855862382e-05,2.23482845962471e-06,8.04239135174289e-06,3.49664031991055e-05
"218","7-dehydrocholesterol","7-DHC",367.336475,13.89,"RP",1,"Meltwater_T-S_A",0.6,76.76311476,281568.333333333,0.269426413836624,7.7996491668336e-05,9.26079939777211e-05,0.000210590527504507,NA
"219","7-dehydrocholesterol","7-DHC",367.336475,13.89,"RP",1,"Meltwater_T-S_B",0.62,76.75804953,111301.612903226,0.106502013432198,3.18611768394233e-05,3.91566515269528e-05,8.602517746196e-05,NA
"220","7-dehydrocholesterol","7-DHC",367.336475,13.89,"RP",1,"Meltwater_T-S_C",0.6,64.52739864,166.666666666667,0.0001594795898193,5.49222649536107e-08,7.00053147004835e-08,1.48290115374749e-07,NA
"221","7-dehydrocholesterol","7-DHC",367.336475,13.89,"RP",1,"SW_T-S_A",0.62,84.00397013,287158.064516129,0.274775102054018,7.5111336783801e-05,5.58752736147984e-05,0.000202800609321091,NA
