Compound,Rep,nmol.conc,rel_PA,umol.C,umol.N,C,N,umol.conc,Adjusted_Area,calc.blk.area.ratio,blank.area,Compound_Type,mgCtotal,umolCtotal,mgNtotal,umolNtotal,umol.conc.perumolC,relPA.perumolC,ratio.C,ratio.N,percent.C,percent.N,Ni.C,Ni.N,Nt_carbon,molfractionC,Nt_nitro,molfractionN
Dihydroxy-L-phenylalanine,Smp_Orange_A,7.694332126765707,260363542.3662905,0.06924898914089136,0.0076943321267657,9,1,0.007694332126765707,7550542.728622425,1413.8323282142806,5340.47961554184,Amino Acid derivative,15.13934563,1260.456717,1.05717892675,75.47665950937765,6.104400113856275e-6,206562.8584105443,5.4939601024706475e-5,1.0194319908672842e-4,0.005493960102470647,0.010194319908672842,69.24898914089137,7.694332126765707,497937.8795977986,1.3907154281338495e-4,88455.57226356486,8.698527328317369e-5
Dihydroxy-L-phenylalanine,Smp_Orange_B,7.091823509258262,239975641.84731525,0.06382641158332436,0.00709182350925826,9,1,0.007091823509258262,2399756.4184731524,449.3522288689937,5340.47961554184,Amino Acid derivative,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,1.1756935899151892e-5,397835.3712375179,1.0581242309236703e-4,1.9931739399681696e-4,0.010581242309236703,0.019931739399681694,63.82641158332436,7.091823509258262,776986.0717885544,8.214614637351414e-5,152008.04926532894,4.665426300471455e-5
Dihydroxy-L-phenylalanine,Smp_Orange_C,0.5181842464238681,17534502.511010896,0.00466365821781481,5.181842464238681e-4,9,1,5.181842464238681e-4,175345.02511010895,32.83319808951627,5340.47961554184,Amino Acid derivative,2.202364003,183.3622515,0.1492131719,10.652985492657084,2.8260137633828523e-6,95627.657097191,2.5434123870445653e-5,4.8642162028761176e-5,0.0025434123870445653,0.004864216202876118,4.663658217814812,0.5181842464238681,244299.84644329475,1.9089894184183654e-5,55194.32460057564,9.388361034831175e-6
Domoic acid,Smp_Orange_A,0.1958751549362819,32412827.58620689,0.00293812732404422,1.958751549362819e-4,15,1,1.958751549362819e-4,939972,Inf,0,Toxin,15.13934563,1260.456717,1.05717892675,75.47665950937765,1.554001436895686e-7,25715.145271590383,2.331002155343522e-6,2.5951751999827874e-6,2.331002155343522e-4,2.595175199982787e-4,2.9381273240442285,0.1958751549362819,497937.8795977986,5.900590102559489e-6,88455.57226356486,2.2143902291722953e-6
Domoic acid,Smp_Orange_B,0.4775691681151024,79026700,0.00716353752172653,4.775691681151024e-4,15,1,4.775691681151024e-4,790267,Inf,0,Toxin,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,7.917216340212904e-7,131011.69889642153,1.1875824510319346e-5,1.3422195563336256e-5,0.0011875824510319346,0.0013422195563336256,7.1635375217265365,0.4775691681151024,776986.0717885544,9.219647277893535e-6,152008.04926532894,3.141736049000332e-6
Domoic acid,Smp_Orange_C,0.06062354091335061,10031800,9.093531137002592e-4,6.062354091335061e-5,15,1,6.062354091335061e-5,100318,Inf,0,Toxin,2.202364003,183.3622515,0.1492131719,10.652985492657084,3.306217087618528e-7,54710.27934012906,4.959325631427792e-6,5.690755981516857e-6,4.959325631427792e-4,5.690755981516857e-4,0.9093531137002591,0.06062354091335061,244299.84644329475,3.722282788709538e-6,55194.32460057564,1.0983654814523874e-6
Homoserine lactone,Smp_Orange_A,30.615874241203443,2174999384.4931583,0.12246349696481378,0.03061587424120344,4,1,0.030615874241203444,63074982.15030159,45.277448434269566,1393077.2234630042,Quorum sensing,15.13934563,1260.456717,1.05717892675,75.47665950937765,2.428950857913786e-5,1725564.51574938,9.715803431655144e-5,4.0563366794736785e-4,0.009715803431655144,0.04056336679473679,122.46349696481377,30.615874241203443,497937.8795977986,2.4594131513700407e-4,88455.57226356486,3.4611583485073697e-4
Homoserine lactone,Smp_Orange_B,48.70656438488107,3460190185.107337,0.1948262575395243,0.04870656438488107,4,1,0.04870656438488107,34601901.85107338,24.838466431213096,1393077.2234630042,Quorum sensing,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,8.074650399765152e-5,5736357.391307438,3.2298601599060607e-4,0.0013689096282583672,0.03229860159906061,0.1368909628258367,194.82625753952428,48.70656438488107,776986.0717885544,2.5074613897653426e-4,152008.04926532894,3.2042095547101006e-4
Homoserine lactone,Smp_Orange_C,11.066383744038404,786173134.9632857,0.04426553497615362,0.0110663837440384,4,1,0.011066383744038405,7861731.349632856,5.643428244479972,1393077.2234630042,Quorum sensing,2.202364003,183.3622515,0.1492131719,10.652985492657084,6.035257340870078e-5,4287540.802602359,2.414102936348031e-4,0.0010388058588520809,0.02414102936348031,0.10388058588520808,44.26553497615362,11.066383744038404,244299.84644329475,1.8119346213518083e-4,55194.32460057564,2.004985806805758e-4
Homoserine lactone,Smp_Pink_A,17.81300954642145,1265463938.5504117,0.0712520381856858,0.01781300954642145,4,1,0.01781300954642145,12654639.385504115,4.171384798357507,3033678.262069448,Quorum sensing,0.798187087,66.45467376,0.03668128535,2.6188385094276314,2.680475057443341e-4,19042512.24105944,0.0010721900229773364,0.006801873991960898,0.10721900229773364,0.6801873991960898,71.2520381856858,17.81300954642145,80030.39143966713,8.903122539316941e-4,21047.587903361855,8.463207103924837e-4
Homoserine lactone,Smp_Pink_B,13.355142974458213,948770154.9992696,0.05342057189783285,0.01335514297445821,4,1,0.013355142974458212,9487701.549992695,3.127458065879598,3033678.262069448,Quorum sensing,3.269362387,272.1973513,0.1254902336,8.9593004490708,4.906419151646687e-5,3485596.5734713953,1.962567660658675e-4,0.0014906457318152912,0.019625676606586748,0.1490645731815291,53.42057189783285,13.355142974458213,173876.23609866985,3.07233312018085e-4,36214.86961705742,3.687751223648714e-4
Homoserine lactone,Smp_Pink_C,16.140074092302214,1146615998.6111636,0.06456029636920886,0.01614007409230221,4,1,0.016140074092302215,11466159.986111635,3.779622951278262,3033678.262069448,Quorum sensing,1.61670338,134.6018966,0.07256983295000001,5.181079979581201,1.1990970781240994e-4,8518572.379545234,4.7963883124963976e-4,0.0031151949315414446,0.047963883124963975,0.31151949315414446,64.56029636920886,16.140074092302214,139379.40062563264,4.6319826372775963e-4,33583.78499839547,4.805912762088411e-4
L-Kynurenine,Smp_Orange_A,0.2924232486311497,32363468.491720144,0.00292423248631149,5.848464972622995e-4,10,2,2.9242324863114973e-4,938540.5862598842,85.19065442030029,11016.943027922522,Amino Acid,15.13934563,1260.456717,1.05717892675,75.47665950937765,2.319978502134871e-7,25675.985581439163,2.3199785021348654e-6,7.748706700375827e-6,2.3199785021348654e-4,7.748706700375827e-4,2.9242324863114972,0.5848464972622994,497937.8795977986,5.8726853411383355e-6,88455.57226356486,6.611754152917279e-6
L-Kynurenine,Smp_Orange_B,0.5519467800382931,61085814.170019045,0.00551946780038293,0.00110389356007658,10,2,5.519467800382931e-4,610858.1417001905,55.447154455820105,11016.943027922522,Amino Acid,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,9.150260020123105e-7,101269.01784947739,9.150260020123104e-6,3.10251922311791e-5,9.150260020123104e-4,0.0031025192231179098,5.519467800382931,1.1038935600765862,776986.0717885544,7.1036895007366034e-6,152008.04926532894,7.262073063971422e-6
L-Kynurenine,Smp_Orange_C,0.29256345613538765,32378985.72972002,0.00292563456135387,5.851269122707752e-4,10,2,2.925634561353876e-4,323789.8572972002,29.390172616537317,11016.943027922522,Amino Acid,2.202364003,183.3622515,0.1492131719,10.652985492657084,1.5955489951833822e-6,176584.79575181272,1.5955489951833786e-5,5.492609678987106e-5,0.0015955489951833786,0.005492609678987106,2.9256345613538763,0.5851269122707753,244299.84644329475,1.1975589031051458e-5,55194.32460057564,1.0601215188430313e-5
L-Kynurenine,Smp_Pink_A,0.08845484154596336,9789596.041742148,8.845484154596337e-4,1.7690968309192672e-4,10,2,8.845484154596336e-5,97895.96041742148,18.681932176288804,5240.141088921813,Amino Acid,0.798187087,66.45467376,0.03668128535,2.6188385094276314,1.331055237219531e-6,147312.3783151373,1.3310552372195313e-5,6.755272707922405e-5,0.0013310552372195312,0.006755272707922405,0.8845484154596337,0.17690968309192673,80030.39143966713,1.1052656366506369e-5,21047.587903361855,8.405223624872929e-6
L-Kynurenine,Smp_Pink_B,0.15428352366152187,17075078.606726546,0.00154283523661521,3.0856704732304375e-4,10,2,1.5428352366152187e-4,170750.78606726546,32.58515050830403,5240.141088921813,Amino Acid,3.269362387,272.1973513,0.1254902336,8.9593004490708,5.668075862041715e-7,62730.50977600217,5.668075862041682e-6,3.4440975506636375e-5,5.668075862041682e-4,0.0034440975506636376,1.5428352366152187,0.30856704732304374,173876.23609866985,8.873180552054872e-6,36214.86961705742,8.520451698042476e-6
L-Kynurenine,Smp_Pink_C,0.19072424632196344,21108096.45040796,0.00190724246321963,3.814484926439269e-4,10,2,1.9072424632196345e-4,211080.9645040796,40.28154221845783,5240.141088921813,Amino Acid,1.61670338,134.6018966,0.07256983295000001,5.181079979581201,1.4169506607231822e-6,156818.71491852336,1.4169506607231788e-5,7.362335539061884e-5,0.0014169506607231788,0.007362335539061884,1.9072424632196343,0.3814484926439269,139379.40062563264,1.3683818804346917e-5,33583.78499839547,1.1358115014795124e-5
Methylthioadenosine,Smp_Orange_A,1.098947939681394,734603379.3103448,0.01208842733649533,0.00549473969840697,11,5,0.001098947939681394,21303498,661.8870937674766,32186,Sulfur,15.13934563,1260.456717,1.05717892675,75.47665950937765,8.718648763259309e-7,582807.3026250093,9.590513639585237e-6,7.280051520727771e-5,9.590513639585237e-4,0.007280051520727772,12.088427336495332,5.49473969840697,497937.8795977986,2.427697877948062e-5,88455.57226356486,6.211863829261858e-5
Methylthioadenosine,Smp_Orange_B,2.4382936615424957,1629903200,0.02682123027696745,0.01219146830771247,11,5,0.002438293661542496,16299032,506.4012924874169,32186,Sulfur,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,4.042241356491649e-6,2702079.0096095866,4.4464654921408134e-5,3.4264412938586885e-4,0.0044464654921408135,0.03426441293858688,26.82123027696745,12.191468307712478,776986.0717885544,3.4519576670438004e-5,152008.04926532894,8.020278114636126e-5
Methylthioadenosine,Smp_Orange_C,0.6118923254931424,409025900,0.00673081558042456,0.00305946162746571,11,5,6.118923254931425e-4,4090259,127.08193003169082,32186,Sulfur,2.202364003,183.3622515,0.1492131719,10.652985492657084,3.3370681287317333e-6,2230698.503393977,3.6707749416049026e-5,2.8719288405813965e-4,0.0036707749416049025,0.028719288405813965,6.730815580424567,3.059461627465712,244299.84644329475,2.75514523583087e-5,55194.32460057564,5.543072860490812e-5
Methylthioadenosine,Smp_Pink_A,0.1570628139225968,104990300,0.00172769095314856,7.85314069612984e-4,11,5,1.570628139225968e-4,1049903,60.87452890357744,17247,Sulfur,0.798187087,66.45467376,0.03668128535,2.6188385094276314,2.3634577530216555e-6,1579878.3450381653,2.599803528323814e-5,2.9987113248331637e-4,0.002599803528323814,0.029987113248331636,1.727690953148565,0.785314069612984,80030.39143966713,2.1587935808748694e-5,21047.587903361855,3.7311357159722264e-5
Methylthioadenosine,Smp_Pink_B,0.20739278237193232,138633900,0.00228132060609125,0.00103696391185966,11,5,2.073927823719323e-4,1386339,80.3814576448078,17247,Sulfur,3.269362387,272.1973513,0.1254902336,8.9593004490708,7.619206483143039e-7,509313.91998449626,8.381127131457322e-6,1.1574161596145678e-4,8.381127131457322e-4,0.011574161596145677,2.2813206060912554,1.0369639118596616,173876.23609866985,1.3120370312114823e-5,36214.86961705742,2.8633650288533567e-5
Methylthioadenosine,Smp_Pink_C,1.221277996076177,816376200.0000001,0.01343405795683794,0.00610638998038088,11,5,0.001221277996076177,8163762.000000001,473.3438858931989,17247,Sulfur,1.61670338,134.6018966,0.07256983295000001,5.181079979581201,9.073259938568926e-6,6065116.618869396,9.980585932425814e-5,0.0011785940391668061,0.009980585932425814,0.11785940391668061,13.434057956837947,6.106389980380885,139379.40062563264,9.638481652623315e-5,33583.78499839547,1.8182554410328165e-4
Nicotinic acid,Smp_Orange_A,38.92537097816076,5533155702.834649,0.23355222586896457,0.03892537097816075,6,1,0.038925370978160755,160461515.38220483,26.83464093630639,5979640.859107068,Vitamin,15.13934563,1260.456717,1.05717892675,75.47665950937765,3.088195766912697e-5,4389802.226611998,1.8529174601476185e-4,5.157272623243803e-4,0.018529174601476184,0.05157272623243803,233.55222586896454,38.92537097816076,497937.8795977986,4.6903888102992416e-4,88455.57226356486,4.4005561189720826e-4
Nicotinic acid,Smp_Orange_B,180.15287679493693,25608334424.84698,1.0809172607696216,0.18015287679493697,6,1,0.18015287679493694,256083344.2484698,42.82587370752403,5979640.859107068,Vitamin,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,2.9866025596390086e-4,42453897.21330789,0.001791961535783405,0.005063239641668985,0.17919615357834048,0.5063239641668985,1080.9172607696216,180.15287679493693,776986.0717885544,0.0013911668432890231,152008.04926532894,0.001185153534076879
Nicotinic acid,Smp_Orange_C,27.14771017663504,3858987174.894949,0.16288626105981024,0.02714771017663504,6,1,0.027147710176635042,38589871.74894949,6.453543391352113,5979640.859107068,Vitamin,2.202364003,183.3622515,0.1492131719,10.652985492657084,1.4805506561220994e-4,21045701.300711554,8.883303936732596e-4,0.0025483663894358514,0.08883303936732596,0.25483663894358516,162.88626105981024,27.14771017663504,244299.84644329475,6.667472920316317e-4,55194.32460057564,4.918569141500449e-4
Nicotinic acid,Smp_Pink_A,8.99452474843354,1278551871.3233342,0.05396714849060123,0.00899452474843354,6,1,0.00899452474843354,12785518.713233342,12.91118726585231,990266.692750144,Vitamin,0.798187087,66.45467376,0.03668128535,2.6188385094276314,1.3534826430594064e-4,19239457.497614145,8.120895858356439e-4,0.0034345473063932324,0.08120895858356439,0.34345473063932325,53.96714849060123,8.99452474843354,80030.39143966713,6.743331816799333e-4,21047.587903361855,4.273423059084541e-4
Nicotinic acid,Smp_Pink_B,18.28037569372701,2598515119.5207653,0.10968225416236206,0.018280375693727,6,1,0.018280375693727008,25985151.19520765,26.240558614611523,990266.692750144,Vitamin,3.269362387,272.1973513,0.1254902336,8.9593004490708,6.71585362841369e-5,9546437.9322958,4.029512177048215e-4,0.00204037980394138,0.04029512177048215,0.204037980394138,109.68225416236206,18.28037569372701,173876.23609866985,6.30806466848756e-4,36214.86961705742,5.047754109576262e-4
Nicotinic acid,Smp_Pink_C,9.828514273930006,1397101644.4698555,0.05897108564358004,0.00982851427393,6,1,0.009828514273930005,13971016.444698555,14.108337225700884,990266.692750144,Vitamin,1.61670338,134.6018966,0.07256983295000001,5.181079979581201,7.301913659610354e-5,10379509.351355273,4.3811481957662133e-4,0.0018970010717195033,0.043811481957662136,0.18970010717195032,58.97108564358004,9.828514273930006,139379.40062563264,4.2309756950364535e-4,33583.78499839547,2.9265653869567056e-4
Pantothenic acid,Smp_Orange_A,75.46310281312037,4599232000,0.6791679253180833,0.07546310281312037,9,1,0.07546310281312037,133377728,1871.442795004911,71270,Vitamin,15.13934563,1260.456717,1.05717892675,75.47665950937765,5.986965025878026e-5,3648861.510252081,5.388268523290223e-4,9.998203855821732e-4,0.05388268523290223,0.09998203855821731,679.1679253180833,75.46310281312037,497937.8795977986,0.001363961154886771,88455.57226356486,8.53118699953331e-4
Pantothenic acid,Smp_Orange_B,124.48400811731533,7586897600,1.120356073055838,0.12448400811731532,9,1,0.12448400811731533,75868976,1064.5289181984006,71270,Vitamin,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,2.0637153504936192e-4,12577677.46760504,0.0018573438154442573,0.003498652787936764,0.18573438154442573,0.3498652787936764,1120.356073055838,124.48400811731533,776986.0717885544,0.001441925555340877,152008.04926532894,8.189303705886614e-4
Pantothenic acid,Smp_Orange_C,55.96465694360565,3410864800,0.5036819124924508,0.05596465694360564,9,1,0.055964656943605647,34108648,478.5835274308966,71270,Vitamin,2.202364003,183.3622515,0.1492131719,10.652985492657084,3.0521362213751857e-4,18601782.930223234,0.0027469225992376666,0.005253424683829814,0.27469225992376667,0.5253424683829815,503.6819124924508,55.96465694360565,244299.84644329475,0.0020617365087430054,55194.32460057564,0.001013956731033574
Pantothenic acid,Smp_Pink_A,3.449825428711705,210255700,0.03104842885840534,0.0034498254287117,9,1,0.003449825428711705,2102557,276.9802397576077,7591,Vitamin,0.798187087,66.45467376,0.03668128535,2.6188385094276314,5.19124575221104e-5,3163896.353766405,4.672121176989935e-4,0.0013173112493544657,0.04672121176989935,0.1317311249354466,31.048428858405344,3.449825428711705,80030.39143966713,3.8795797821146433e-4,21047.587903361855,1.6390597557075303e-4
Pantothenic acid,Smp_Pink_B,7.156826114834399,436185400,0.06441143503350959,0.00715682611483439,9,1,0.007156826114834399,4361854,574.6086154656831,7591,Vitamin,3.269362387,272.1973513,0.1254902336,8.9593004490708,2.62927838226705e-5,1602460.1191628128,2.3663505440403451e-4,7.988152820097297e-4,0.02366350544040345,0.07988152820097297,64.41143503350959,7.156826114834399,173876.23609866985,3.70444153144412e-4,36214.86961705742,1.9762120340379442e-4
Pantothenic acid,Smp_Pink_C,5.357934904762597,326548800,0.04822141414286336,0.00535793490476259,9,1,0.005357934904762596,3265488,430.178896061125,7591,Vitamin,1.61670338,134.6018966,0.07256983295000001,5.181079979581201,3.980579055795114e-5,2426034.1662971782,3.5825211502156024e-4,0.0010341347606827882,0.03582521150215602,0.10341347606827882,48.22141414286337,5.357934904762597,139379.40062563264,3.459723167585152e-4,33583.78499839547,1.5953934033994624e-4
Pyridoxal phosphate,Smp_Orange_A,4.553204544601305,24968783.079035293,0.03642563635681045,0.0045532045446013,8,1,0.004553204544601306,724094.7092920236,9.69383547478874,74696.41002008072,Vitamin,15.13934563,1260.456717,1.05717892675,75.47665950937765,3.612345020016507e-6,19809.314149607006,2.8898760160132055e-5,6.032599447562439e-5,0.0028898760160132055,0.006032599447562439,36.42563635681044,4.553204544601305,497937.8795977986,7.315297319061702e-5,88455.57226356486,5.1474479539111926e-5
Pyridoxal phosphate,Smp_Orange_B,6.335567545274699,34742873.98489624,0.05068454036219759,0.00633556754527469,8,1,0.006335567545274699,347428.73984896246,4.651210677401536,74696.41002008072,Vitamin,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,1.05032029374815e-5,57597.27972072152,8.4025623499852e-5,1.7806263945604564e-4,0.008402562349985201,0.017806263945604563,50.684540362197595,6.335567545274699,776986.0717885544,6.523223800592228e-5,152008.04926532894,4.167915828073033e-5
Pyridoxal phosphate,Smp_Orange_C,5.645823289857384,30960466.556276392,0.04516658631885907,0.00564582328985738,8,1,0.005645823289857384,309604.6655627639,4.144839965930526,74696.41002008072,Vitamin,2.202364003,183.3622515,0.1492131719,10.652985492657084,3.079054300256225e-5,168848.6387083679,2.46324344020498e-4,5.299756855718002e-4,0.024632434402049798,0.05299756855718002,45.166586318859075,5.645823289857384,244299.84644329475,1.8488176303190122e-4,55194.32460057564,1.0228992438469846e-4
Pyridoxine,Smp_Orange_A,0.3665752093359024,160961169.20384687,0.00293260167468721,3.665752093359023e-4,8,1,3.6657520933590235e-4,4667873.906911559,45.00653754678145,103715.46360480628,Vitamin,15.13934563,1260.456717,1.05717892675,75.47665950937765,2.9082728854695165e-7,127700.6715367021,2.326618308375606e-6,4.856802244809958e-6,2.326618308375606e-4,4.856802244809958e-4,2.932601674687219,0.3665752093359024,497937.8795977986,5.8894930368743615e-6,88455.57226356486,4.144173170274044e-6
Pyridoxine,Smp_Orange_B,0.5063178866607231,222321414.40599307,0.00405054309328578,5.063178866607231e-4,8,1,5.063178866607231e-4,2223214.144059931,21.43570560057647,103715.46360480628,Vitamin,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,8.393817091320671e-7,368567.916949392,6.71505367305653e-6,1.4230185166261441e-5,6.71505367305653e-4,0.001423018516626144,4.050543093285785,0.5063178866607231,776986.0717885544,5.213147623047845e-6,152008.04926532894,3.33086233990773e-6
Pyridoxine,Smp_Orange_C,0.2336690222292024,102602789.45995931,0.00186935217783361,2.336690222292024e-4,8,1,2.336690222292024e-4,1026027.8945995932,9.892718587356786,103715.46360480628,Vitamin,2.202364003,183.3622515,0.1492131719,10.652985492657084,1.2743572917417105e-6,559563.3158985251,1.0194858333933634e-5,2.1934604378299994e-5,0.0010194858333933633,0.002193460437829999,1.8693521778336193,0.2336690222292024,244299.84644329475,7.651876188417993e-6,55194.32460057564,4.233569736022559e-6
Riboflavin,Smp_Orange_A,9.062559935519223,812337103.4482758,0.1540635189038268,0.03625023974207689,17,4,0.009062559935519222,23557776,Inf,0,Vitamin,15.13934563,1260.456717,1.05717892675,75.47665950937765,7.189901734260996e-6,644478.380330037,1.2222832948243696e-4,4.80284103426344e-4,0.012222832948243697,0.0480284103426344,154.0635189038268,36.25023974207689,497937.8795977986,3.094030906591585e-4,88455.57226356486,4.098129582392458e-4
Riboflavin,Smp_Orange_B,14.0760139539619,1261726100,0.2392922372173523,0.05630405581584759,17,4,0.014076013953961899,12617261,Inf,0,Vitamin,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,2.3335436020968662e-5,2091709.2565292013,3.9670241235646725e-4,0.0015824389400011768,0.039670241235646726,0.15824389400011768,239.2922372173523,56.3040558158476,776986.0717885544,3.079749379117213e-4,152008.04926532894,3.704018049568499e-4
Riboflavin,Smp_Orange_C,6.504718705913733,583060900,0.11058021800053348,0.02601887482365493,17,4,0.006504718705913733,5830609,Inf,0,Vitamin,2.202364003,183.3622515,0.1492131719,10.652985492657084,3.547468823436504e-5,3179830.6097915685,6.030696999842057e-4,0.0024424021643124627,0.06030696999842057,0.24424021643124627,110.58021800053346,26.018874823654933,244299.84644329475,4.526413733387287e-4,55194.32460057564,4.7140489555666336e-4
Riboflavin,Smp_Pink_A,0.40757790949450007,36533900,0.0069288244614065,0.001630311637978,17,4,4.0757790949450006e-4,365339,Inf,0,Vitamin,0.798187087,66.45467376,0.03668128535,2.6188385094276314,6.133171475138997e-6,549756.6677092058,1.0426391507736294e-4,6.225323295457107e-4,0.010426391507736294,0.06225323295457107,6.928824461406501,1.6303116379780003,80030.39143966713,8.657741561379174e-5,21047.587903361855,7.745835985878442e-5
Riboflavin,Smp_Pink_B,1.7728148042681582,158909100,0.03013785167255869,0.00709125921707263,17,4,0.001772814804268158,1589091,Inf,0,Vitamin,3.269362387,272.1973513,0.1254902336,8.9593004490708,6.512975955869113e-6,583801.0518510141,1.1072059124977493e-4,7.914969765087059e-4,0.011072059124977492,0.07914969765087058,30.13785167255869,7.091259217072633,173876.23609866985,1.7332933095846583e-4,36214.86961705742,1.9581070681896388e-4
Riboflavin,Smp_Pink_C,1.146025111339061,102725800,0.01948242689276403,0.00458410044535624,17,4,0.001146025111339061,1027258,Inf,0,Vitamin,1.61670338,134.6018966,0.07256983295000001,5.181079979581201,8.514182491385942e-6,763182.411205341,1.4474110235356097e-4,8.847770085430691e-4,0.014474110235356098,0.08847770085430691,19.482426892764035,4.584100445356244,139379.40062563264,1.397798154197336e-4,33583.78499839547,1.364974330789474e-4
S-Adenosylhomocysteine,Smp_Orange_A,18.303264837939533,779027172.4137931,0.25624570773115346,0.1098195890276372,14,6,0.018303264837939533,22591788,Inf,0,Amino Acid synthesis,15.13934563,1260.456717,1.05717892675,75.47665950937765,1.452113713313611e-5,618051.5061778143,2.0329591986390554e-4,0.001455013904185738,0.020329591986390554,0.1455013904185738,256.24570773115346,109.81958902763719,497937.8795977986,5.146138067225009e-4,88455.57226356486,0.0012415225657058152
S-Adenosylhomocysteine,Smp_Orange_B,33.94125505272679,1444614400,0.475177570738175,0.2036475303163607,14,6,0.033941255052726785,14446144,Inf,0,Amino Acid synthesis,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,5.626834332111156e-5,2394904.3398526656,7.87756806495562e-4,0.0057235624918689195,0.0787756806495562,0.572356249186892,475.17757073817506,203.64753031636073,776986.0717885544,6.115651077816074e-4,152008.04926532894,0.0013397154381008828
S-Adenosylhomocysteine,Smp_Orange_C,8.002110328642079,340587400,0.11202954460098911,0.04801266197185247,14,6,0.008002110328642079,3405874,Inf,0,Amino Acid synthesis,2.202364003,183.3622515,0.1492131719,10.652985492657084,4.3640990788347066e-5,1857456.4678052068,6.10973871036859e-4,0.004506967742042524,0.061097387103685896,0.4506967742042524,112.02954460098911,48.012661971852474,244299.84644329475,4.5857394604213416e-4,55194.32460057564,8.698840382467826e-4
S-Adenosylhomocysteine,Smp_Pink_A,3.3555480798217943,142819500,0.04697767311750512,0.02013328847893076,14,6,0.0033555480798217944,1428195,Inf,0,Amino Acid synthesis,0.798187087,66.45467376,0.03668128535,2.6188385094276314,5.04937860644731e-5,2149126.493582533,7.069130049026234e-4,0.0076878694148006296,0.07069130049026234,0.768786941480063,46.97767311750512,20.133288478930766,80030.39143966713,5.869979175713565e-4,21047.587903361855,9.565603703080365e-4
S-Adenosylhomocysteine,Smp_Pink_B,15.90826696498029,677090800,0.2227157375097241,0.09544960178988174,14,6,0.01590826696498029,6770908,Inf,0,Amino Acid synthesis,3.269362387,272.1973513,0.1254902336,8.9593004490708,5.84438712904562e-5,2487499.5908896634,8.182141980663869e-4,0.010653689128126196,0.08182141980663869,1.0653689128126196,222.71573750972408,95.44960178988174,173876.23609866985,0.0012808865806327853,36214.86961705742,0.0026356467053225124
S-Adenosylhomocysteine,Smp_Pink_C,9.842863500553186,418933900,0.1378000890077446,0.05905718100331911,14,6,0.009842863500553186,4189339,Inf,0,Amino Acid synthesis,1.61670338,134.6018966,0.07256983295000001,5.181079979581201,7.31257415324799e-5,3112392.2513882318,0.0010237603814547186,0.011398623691598145,0.10237603814547186,1.1398623691598144,137.8000890077446,59.057181003319116,139379.40062563264,9.886689739602912e-4,33583.78499839547,0.0017585028312365827
S-Adenosylmethionine,Smp_Orange_A,40.5800379934908,1111494068.9655173,0.608700569902362,0.24348022796094476,15,6,0.040580037993490796,32233328,Inf,0,Amino Acid synthesis,15.13934563,1260.456717,1.05717892675,75.47665950937765,3.219470962087054e-5,881818.5138566066,4.829206443130581e-4,0.0032259009545950214,0.04829206443130581,0.3225900954595021,608.700569902362,243.48022796094477,497937.8795977986,0.0012224427882330025,88455.57226356486,0.0027525708299694657
S-Adenosylmethionine,Smp_Orange_B,79.10072617287936,2166582200,1.1865108925931904,0.47460435703727616,15,6,0.07910072617287936,21665822,Inf,0,Amino Acid synthesis,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,1.3113442064327069e-4,3591793.8471522476,0.0019670163096490605,0.013338868839687006,0.19670163096490606,1.3338868839687006,1186.5108925931904,474.60435703727615,776986.0717885544,0.0015270684194659313,152008.04926532894,0.003122231745825892
S-Adenosylmethionine,Smp_Orange_C,27.690293559997738,758441800,0.4153544033999661,0.16614176135998643,15,6,0.027690293559997737,7584418,Inf,0,Amino Acid synthesis,2.202364003,183.3622515,0.1492131719,10.652985492657084,1.5101414458797553e-4,4136302.831120068,0.002265212168819633,0.015595793449123256,0.2265212168819633,1.5595793449123256,415.3544033999661,166.14176135998642,244299.84644329475,0.0017001828263382695,55194.32460057564,0.0030101240039135052
S-Adenosylmethionine,Smp_Pink_A,15.701907917874978,430077900,0.23552861876812467,0.09421144750724988,15,6,0.01570190791787498,4300779,Inf,0,Amino Acid synthesis,0.798187087,66.45467376,0.03668128535,2.6188385094276314,2.362799639131804e-4,6471747.969950458,0.003544199458697706,0.03597451586575324,0.3544199458697706,3.597451586575324,235.52861876812466,94.21144750724987,80030.39143966713,0.0029429897134226023,21047.587903361855,0.004476116120280074
S-Adenosylmethionine,Smp_Pink_B,44.53060266237269,1219700700,0.6679590399355904,0.26718361597423607,15,6,0.04453060266237269,12197007,Inf,0,Amino Acid synthesis,3.269362387,272.1973513,0.1254902336,8.9593004490708,1.635967523184811e-4,4480942.574109464,0.002453951284777217,0.029821928340615766,0.24539512847772169,2.9821928340615766,667.9590399355903,267.1836159742361,173876.23609866985,0.003841577520441278,36214.86961705742,0.007377732373455544
