MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd
Glutathione,Inj_vol,0.45998365920831963,0.45998365920831963,48167,200825,Smp,StaB3,B,200825,48167,200825_Smp_StaB3_B Glutathione
Glutathione,Inj_vol,0.45998365920831963,0.45998365920831963,52740,200825,Smp,StaB3,C,200825,52740,200825_Smp_StaB3_C Glutathione
Glutathione,Inj_vol,0.45998365920831963,0.45998365920831963,54959,200825,Smp,StaB4,A,200825,54959,200825_Smp_StaB4_A Glutathione
Glutathione,Inj_vol,0.45998365920831963,0.45998365920831963,59125,200825,Smp,StaB4,B,200825,59125,200825_Smp_StaB4_B Glutathione
Glutathione,Inj_vol,0.45998365920831963,0.45998365920831963,51394,200825,Smp,StaB4,C,200825,51394,200825_Smp_StaB4_C Glutathione
Glutathione,Inj_vol,0.45998365920831963,0.45998365920831963,5365,200825,Smp,StaB5,A,200825,5365,200825_Smp_StaB5_A Glutathione
Glutathione,Inj_vol,0.45998365920831963,0.45998365920831963,5365,200825,Smp,StaB5,B,200825,5365,200825_Smp_StaB5_B Glutathione
Glutathione,Inj_vol,0.45998365920831963,0.45998365920831963,5365,200825,Smp,StaB5,C,200825,5365,200825_Smp_StaB5_C Glutathione
Glutathione,Inj_vol,0.45998365920831963,0.45998365920831963,38550,200825,Poo,TruePooAnt18,Full1,200825,38550,200825_Poo_TruePooAnt18_Full1 Glutathione
Glutathione,Inj_vol,0.45998365920831963,0.45998365920831963,14744,200825,Poo,TruePooAnt18,Full2,200825,14744,200825_Poo_TruePooAnt18_Full2 Glutathione
Glutathione,Inj_vol,0.45998365920831963,0.45998365920831963,25828,200825,Poo,TruePooAnt18,Full3,200825,25828,200825_Poo_TruePooAnt18_Full3 Glutathione
Glutathione,Inj_vol,0.45998365920831963,0.45998365920831963,55139,200825,Poo,TruePooAnt18,Full4,200825,55139,200825_Poo_TruePooAnt18_Full4 Glutathione
Glutathione,Inj_vol,0.45998365920831963,0.45998365920831963,29162,200825,Poo,TruePooAnt18,Half1,200825,58324,200825_Poo_TruePooAnt18_Half1 Glutathione
Glutathione,Inj_vol,0.45998365920831963,0.45998365920831963,39658,200825,Poo,TruePooAnt18,Half2,200825,79316,200825_Poo_TruePooAnt18_Half2 Glutathione
Glutathione,Inj_vol,0.45998365920831963,0.45998365920831963,35446,200825,Poo,TruePooAnt18,Half3,200825,70892,200825_Poo_TruePooAnt18_Half3 Glutathione
Glutathione,Inj_vol,0.45998365920831963,0.45998365920831963,20334,200825,Poo,TruePooAnt18,Half4,200825,40668,200825_Poo_TruePooAnt18_Half4 Glutathione
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,688611,200825,Smp,20ppt3C,A,200825,709605.5288629096,200825_Smp_20ppt3C_A Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,1850839,200825,Smp,20ppt3C,B,200825,1740219.6348156487,200825_Smp_20ppt3C_B Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,391792,200825,Smp,20ppt3C,C,200825,521690.0424620498,200825_Smp_20ppt3C_C Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,1977571,200825,Smp,35ppt0C,A,200825,2662254.466080028,200825_Smp_35ppt0C_A Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,1134174,200825,Smp,35ppt0C,B,200825,1314442.6878644319,200825_Smp_35ppt0C_B Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,1394206,200825,Smp,35ppt0C,C,200825,1873161.4974700892,200825_Smp_35ppt0C_C Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,289094,200825,Smp,50ppt-3C,A,200825,232630.79660521468,200825_Smp_50ppt-3C_A Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,410822,200825,Smp,50ppt-3C,B,200825,437572.99669532845,200825_Smp_50ppt-3C_B Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,462004,200825,Smp,50ppt-3C,C,200825,419186.36371562234,200825_Smp_50ppt-3C_C Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,881954,200825,Smp,Ev15SW,A,200825,839649.6676428092,200825_Smp_Ev15SW_A Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,611697,200825,Smp,Ev32Core,A,200825,785353.6020298506,200825_Smp_Ev32Core_A Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,448722,200825,Smp,Ev32Core,B,200825,401449.4996526681,200825_Smp_Ev32Core_B Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,345479,200825,Smp,Ev32Core,C,200825,344884.1758855582,200825_Smp_Ev32Core_C Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,1486066,200825,Smp,Ev37Core,A,200825,1761274.8485868487,200825_Smp_Ev37Core_A Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,633223,200825,Smp,Ev51Slush,A,200825,579276.0448173699,200825_Smp_Ev51Slush_A Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,780162,200825,Smp,EvXCore,A,200825,963579.8609431874,200825_Smp_EvXCore_A Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,107232,200825,Smp,EvXSW,A,200825,96377.32175621009,200825_Smp_EvXSW_A Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,5875,200825,Smp,Hero1,A,200825,3926.259697492966,200825_Smp_Hero1_A Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,111327,200825,Smp,Hero1,B,200825,90467.16147570962,200825_Smp_Hero1_B Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,105011,200825,Smp,Hero1,C,200825,70543.01216151763,200825_Smp_Hero1_C Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,840816,200825,Smp,StaB1,A,200825,882219.8813253366,200825_Smp_StaB1_A Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,492540,200825,Smp,StaB1,B,200825,476900.09249106713,200825_Smp_StaB1_B Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,536394,200825,Smp,StaB1,C,200825,555537.5239873737,200825_Smp_StaB1_C Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,269625,200825,Smp,StaB1,D,200825,230697.90129583355,200825_Smp_StaB1_D Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,497090,200825,Smp,StaB1,E,200825,465979.9889654705,200825_Smp_StaB1_E Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,786413,200825,Smp,StaB2,A,200825,866240.5483283091,200825_Smp_StaB2_A Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,756195,200825,Smp,StaB2,B,200825,757015.2971852196,200825_Smp_StaB2_B Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,925710,200825,Smp,StaB2,C,200825,1095243.403825589,200825_Smp_StaB2_C Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,908509,200825,Smp,StaB3,A,200825,862226.4957377104,200825_Smp_StaB3_A Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,913018,200825,Smp,StaB3,B,200825,863094.9322158515,200825_Smp_StaB3_B Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,1132869,200825,Smp,StaB3,C,200825,1593313.3786259037,200825_Smp_StaB3_C Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,1335885,200825,Smp,StaB4,A,200825,1242864.4840596418,200825_Smp_StaB4_A Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,1289009,200825,Smp,StaB4,B,200825,1664077.853484755,200825_Smp_StaB4_B Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,1411489,200825,Smp,StaB4,C,200825,1479739.0638028146,200825_Smp_StaB4_C Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,717636,200825,Smp,StaB5,A,200825,645277.9638444125,200825_Smp_StaB5_A Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,614103,200825,Smp,StaB5,B,200825,568494.8758173112,200825_Smp_StaB5_B Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,1084284,200825,Smp,StaB5,C,200825,1354011.81482105,200825_Smp_StaB5_C Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,853583,200825,Poo,TruePooAnt18,Full1,200825,885570.0478109617,200825_Poo_TruePooAnt18_Full1 Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,884344,200825,Poo,TruePooAnt18,Full2,200825,833074.3343266106,200825_Poo_TruePooAnt18_Full2 Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,759038,200825,Poo,TruePooAnt18,Full3,200825,803974.8072546512,200825_Poo_TruePooAnt18_Full3 Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,883452,200825,Poo,TruePooAnt18,Full4,200825,979334.2954646683,200825_Poo_TruePooAnt18_Full4 Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,839632,200825,Poo,TruePooAnt18,Half1,200825,1134359.7086105486,200825_Poo_TruePooAnt18_Half1 Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,687267,200825,Poo,TruePooAnt18,Half2,200825,1015742.228580868,200825_Poo_TruePooAnt18_Half2 Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,669556,200825,Poo,TruePooAnt18,Half3,200825,1065044.841648037,200825_Poo_TruePooAnt18_Half3 Glutathione Disulfide
Glutathione Disulfide,"Pyridoxal, D3",0.29088294991840224,0.11916910175109464,590772,200825,Poo,TruePooAnt18,Half4,200825,1003305.0689233725,200825_Poo_TruePooAnt18_Half4 Glutathione Disulfide
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,1208858,200825,Smp,20ppt3C,A,200825,1208858,200825_Smp_20ppt3C_A Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,1135468,200825,Smp,20ppt3C,B,200825,1135468,200825_Smp_20ppt3C_B Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,918480,200825,Smp,20ppt3C,C,200825,918480,200825_Smp_20ppt3C_C Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,1242106,200825,Smp,35ppt0C,A,200825,1242106,200825_Smp_35ppt0C_A Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,811370,200825,Smp,35ppt0C,B,200825,811370,200825_Smp_35ppt0C_B Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,1286632,200825,Smp,35ppt0C,C,200825,1286632,200825_Smp_35ppt0C_C Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,522901,200825,Smp,50ppt-3C,A,200825,522901,200825_Smp_50ppt-3C_A Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,560914,200825,Smp,50ppt-3C,B,200825,560914,200825_Smp_50ppt-3C_B Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,653266,200825,Smp,50ppt-3C,C,200825,653266,200825_Smp_50ppt-3C_C Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,60930,200825,Smp,Ev15SW,A,200825,60930,200825_Smp_Ev15SW_A Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,100,200825,Smp,Ev32Core,A,200825,100,200825_Smp_Ev32Core_A Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,100,200825,Smp,Ev32Core,B,200825,100,200825_Smp_Ev32Core_B Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,100,200825,Smp,Ev32Core,C,200825,100,200825_Smp_Ev32Core_C Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,105120,200825,Smp,Ev37Core,A,200825,105120,200825_Smp_Ev37Core_A Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,100,200825,Smp,Ev51Slush,A,200825,100,200825_Smp_Ev51Slush_A Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,80688,200825,Smp,EvXCore,A,200825,80688,200825_Smp_EvXCore_A Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,48966,200825,Smp,EvXSW,A,200825,48966,200825_Smp_EvXSW_A Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,4084,200825,Smp,Hero1,A,200825,4084,200825_Smp_Hero1_A Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,4084,200825,Smp,Hero1,B,200825,4084,200825_Smp_Hero1_B Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,4084,200825,Smp,Hero1,C,200825,4084,200825_Smp_Hero1_C Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,4084,200825,Smp,StaB1,A,200825,4084,200825_Smp_StaB1_A Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,4084,200825,Smp,StaB1,B,200825,4084,200825_Smp_StaB1_B Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,4084,200825,Smp,StaB1,C,200825,4084,200825_Smp_StaB1_C Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,4084,200825,Smp,StaB1,D,200825,4084,200825_Smp_StaB1_D Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,4084,200825,Smp,StaB1,E,200825,4084,200825_Smp_StaB1_E Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,4084,200825,Smp,StaB2,A,200825,4084,200825_Smp_StaB2_A Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,4084,200825,Smp,StaB2,B,200825,4084,200825_Smp_StaB2_B Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,4084,200825,Smp,StaB2,C,200825,4084,200825_Smp_StaB2_C Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,5245,200825,Smp,StaB3,A,200825,5245,200825_Smp_StaB3_A Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,5245,200825,Smp,StaB3,B,200825,5245,200825_Smp_StaB3_B Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,5245,200825,Smp,StaB3,C,200825,5245,200825_Smp_StaB3_C Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,9652,200825,Smp,StaB4,A,200825,9652,200825_Smp_StaB4_A Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,9652,200825,Smp,StaB4,B,200825,9652,200825_Smp_StaB4_B Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,9652,200825,Smp,StaB4,C,200825,9652,200825_Smp_StaB4_C Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,9652,200825,Smp,StaB5,A,200825,9652,200825_Smp_StaB5_A Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,9652,200825,Smp,StaB5,B,200825,9652,200825_Smp_StaB5_B Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,9652,200825,Smp,StaB5,C,200825,9652,200825_Smp_StaB5_C Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,261033,200825,Poo,TruePooAnt18,Full1,200825,261033,200825_Poo_TruePooAnt18_Full1 Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,285997,200825,Poo,TruePooAnt18,Full2,200825,285997,200825_Poo_TruePooAnt18_Full2 Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,279862,200825,Poo,TruePooAnt18,Full3,200825,279862,200825_Poo_TruePooAnt18_Full3 Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,246406,200825,Poo,TruePooAnt18,Full4,200825,246406,200825_Poo_TruePooAnt18_Full4 Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,160557,200825,Poo,TruePooAnt18,Half1,200825,321114,200825_Poo_TruePooAnt18_Half1 Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,159005,200825,Poo,TruePooAnt18,Half2,200825,318010,200825_Poo_TruePooAnt18_Half2 Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,139781,200825,Poo,TruePooAnt18,Half3,200825,279562,200825_Poo_TruePooAnt18_Half3 Hydroxo B12
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,150742,200825,Poo,TruePooAnt18,Half4,200825,301484,200825_Poo_TruePooAnt18_Half4 Hydroxo B12
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,484153,200825,Smp,20ppt3C,A,200825,430482.1662061449,200825_Smp_20ppt3C_A IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,218257,200825,Smp,20ppt3C,B,200825,190508.4932490516,200825_Smp_20ppt3C_B IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,264204,200825,Smp,20ppt3C,C,200825,298389.68928370404,200825_Smp_20ppt3C_C IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,800870,200825,Smp,35ppt0C,A,200825,931522.806188046,200825_Smp_35ppt0C_A IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,512671,200825,Smp,35ppt0C,B,200825,534845.0620569412,200825_Smp_35ppt0C_B IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,1358346,200825,Smp,35ppt0C,C,200825,1216467.59844405,200825_Smp_35ppt0C_C IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,65869,200825,Smp,50ppt-3C,A,200825,51632.19510959162,200825_Smp_50ppt-3C_A IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,65869,200825,Smp,50ppt-3C,B,200825,71810.08756803004,200825_Smp_50ppt-3C_B IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,65869,200825,Smp,50ppt-3C,C,200825,57390.30098593015,200825_Smp_50ppt-3C_C IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,29491,200825,Smp,Ev15SW,A,200825,27908.576800853618,200825_Smp_Ev15SW_A IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,1587021,200825,Smp,Ev32Core,A,200825,1694041.0714154828,200825_Smp_Ev32Core_A IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,462338,200825,Smp,Ev32Core,B,200825,405710.4845251264,200825_Smp_Ev32Core_B IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,892803,200825,Smp,Ev32Core,C,200825,875929.1472359854,200825_Smp_Ev32Core_C IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,29491,200825,Smp,Ev37Core,A,200825,34081.036580551016,200825_Smp_Ev37Core_A IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,58671,200825,Smp,Ev51Slush,A,200825,59844.67400380648,200825_Smp_Ev51Slush_A IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,285227,200825,Smp,EvXCore,A,200825,260164.2661488857,200825_Smp_EvXCore_A IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,62548,200825,Smp,EvXSW,A,200825,63341.68348033994,200825_Smp_EvXSW_A IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,96853,200825,Smp,Hero1,A,200825,104290.45302694864,200825_Smp_Hero1_A IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,96853,200825,Smp,Hero1,B,200825,125124.74138887336,200825_Smp_Hero1_B IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,96853,200825,Smp,Hero1,C,200825,104105.95614779026,200825_Smp_Hero1_C IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,182054,200825,Smp,StaB1,A,200825,220471.67070118495,200825_Smp_StaB1_A IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,214672,200825,Smp,StaB1,B,200825,219161.82602233702,200825_Smp_StaB1_B IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,191940,200825,Smp,StaB1,C,200825,173093.95600193692,200825_Smp_StaB1_C IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,96853,200825,Smp,StaB1,D,200825,98620.65654676326,200825_Smp_StaB1_D IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,96853,200825,Smp,StaB1,E,200825,77948.5828197395,200825_Smp_StaB1_E IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,96853,200825,Smp,StaB2,A,200825,90623.09424115926,200825_Smp_StaB2_A IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,96853,200825,Smp,StaB2,B,200825,92765.40962231402,200825_Smp_StaB2_B IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,96853,200825,Smp,StaB2,C,200825,116548.41141621878,200825_Smp_StaB2_C IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,170323,200825,Smp,StaB3,A,200825,215284.79194164564,200825_Smp_StaB3_A IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,170323,200825,Smp,StaB3,B,200825,167867.4917739002,200825_Smp_StaB3_B IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,170323,200825,Smp,StaB3,C,200825,165664.108464463,200825_Smp_StaB3_C IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,255930,200825,Smp,StaB4,A,200825,207819.77612886156,200825_Smp_StaB4_A IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,111535,200825,Smp,StaB4,B,200825,129333.92834933897,200825_Smp_StaB4_B IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,53131,200825,Smp,StaB4,C,200825,48746.05747170676,200825_Smp_StaB4_C IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,260345,200825,Smp,StaB5,A,200825,271989.2578237513,200825_Smp_StaB5_A IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,523221,200825,Smp,StaB5,B,200825,526848.0483458564,200825_Smp_StaB5_B IAA
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,388641,200825,Smp,StaB5,C,200825,483964.75435079203,200825_Smp_StaB5_C IAA
